,Date,News
147,2020-05-27,"canada’s largest newspaper changes hands amid vow to keep liberal voice hong kong police fire pepper projectiles at protesters a €750 billion virus recovery plan thrusts europe into a new frontier boris johnson defends ‘toxic’ aide again. why protect a political burden? dominic cummings or the national interest? lawmaker grills johnson 26 arrested in people-smuggling case linked to u.k. truck deaths serial rapist jumps off cliff while running from police and breaks ribs italians flock to beaches, hoping tourists will follow extradition of huawei executive clears a major legal hurdle in canada why are people protesting in hong kong?"
148,2020-05-28,"china passes security law to tighten control of hong kong roman villa’s mosaics are unearthed, again, a century after last dig germany wants e.u. to sanction head of russian military intelligence ‘genius’ or ‘amoral’? artist’s latest angers indigenous canadians playing by the rules: dutch leader offers a sober contrast in a brash era hungary outlaws changing gender on documents after birth french take their apéros to the streets, testing lockdown limits beijing hardens resolve to defy u.s., even while calling for cooperation a reporter’s journey across a resuscitating, and oddly changed, europe ‘it’s too late’: in sprawling indonesia, coronavirus surges"
149,2020-05-29,"a continent reopens when going to work means taking a calculated risk in brazil, a president under fire lashes out at investigators taiwan court strikes down law criminalizing adultery testing is key to beating coronavirus, right? japan has other ideas russians are angry, but putin’s foes struggle to seize the moment student activist in australia is suspended after china protests south korean ends yearlong tower protest after samsung apologizes older italians warily eye young crowds, fearing 2nd coronavirus wave in hong kong, china tries to drown out security law’s critics"
150,2020-05-30,"china and india brawl at 14,000 feet along the border rabbis to return to german military amid growing anti-semitism in some nations, coronavirus is only one of many outbreaks coronavirus slams broken, embattled yemen a mile-long line for free food in geneva, one of world’s richest cities in hong kong, anxiety and defiance over trump’s move to cut ties trump postpones june g7 summit ‘facing the darkest hour’: hong kong’s protest movement in crisis"
151,2020-05-31,"londoners join in protests against police brutality resisting lockdown, nicaragua becomes a place of midnight burials rogue trip by boris johnson aide makes u.k.’s spectator part of the story coronavirus turns a spanish sea delicacy back into daily fare the drive-in theater: keeping drama alive during the lockdown mexico’s president says most domestic violence calls are ‘fake’ western countries leave children of isis in syrian camps u.s. sends two million doses of hydroxychloroquine to brazil"
152,2020-06-01,"new ebola outbreak in congo, already hit by measles and coronavirus hong kong bans tiananmen vigil for 1st time, in new challenge to protests putin sets new date for vote on extending his rule netanyahu’s annexation plans meet surprise opponent: israeli settlers china offers measured response to trump’s move on hong kong how india’s police used a pandemic to boost its image it’s made in a distillery, but you won’t smell any gin in this hand sanitizer global anger grows over george floyd death, and becomes an anti-trump cudgel abused woman who killed husband is granted the family’s u.k. estate pandemic to cost u.s. economy $7.9 trillion over 10 years"
153,2020-06-02,"u.s. returns iran scientist in possible precursor to prisoner exchange yemen aid falls short, threatening food and health programs they’re calling it the ‘conga line parliament’ coronavirus infects famed research lab working on at-home test parisians savor more than the coffee as cafes reopen embattled at home, trump finds himself isolated abroad, too philippines backs off threat to terminate military pact with u.s. as protests engulf the united states, china revels in the unrest protesters weigh virus risks on crowded streets ​‘tell me who my mother is’: a korean adoptee seeks her roots"
154,2020-06-03,"for hong kong, tiananmen looms over the future dear america: we watch your convulsions with horror and hope german man is a suspect in case of madeleine mccann, a girl missing since 2007 video shows cyclone nisarga make landfall in mumbai venice glimpses a future with fewer tourists, and likes what it sees trudeau’s 21-second pause becomes the story in canada boris johnson pledges to admit 3 million from hong kong to u.k. scientists link covid-19 risk to genetic variations how crowdsourcing aided a push to preserve the histories of nazi victims amsterdam’s red light zone stays shut as rest of city edges open"
155,2020-06-04,"russian-backed libyan commander retreats from tripoli coronavirus rips into regions previously spared russia jumps on floyd killing as proof of u.s. hypocrisy in turnabout, global leaders urge u.s. to protect reporters amid unrest german prosecutors dash hopes of finding madeleine mccann alive russia declares emergency after arctic oil spill thousands in hong kong defy ban to attend tiananmen vigil iran frees navy veteran held for two years what we know about the developments in the madeleine mccann case philippine dissenters may face terrorist designation"
156,2020-06-05,"urging iran to ‘make the big deal,’ trump ties nuclear negotiations to election trump plans to withdraw some u.s. troops from germany, a key nato ally prague says ricin plot was a hoax, and moves to expel 2 russians macron beat back the coronavirus. france is not impressed. the top doctor who aced the coronavirus test how the coronavirus makes a no-deal brexit more likely landslide in norway sweeps 8 buildings into the sea sweden’s ex-ambassador to china is tried over secret meetings on detainee coronavirus claims some of world war ii’s last witnesses musicians playing through the lockdown, to one listener at a time"
